sentid,word,tag
747,aByuxayamanipiMcukoVnna,O
747,sAhiwyaviSeRAnni,O
747,mAwrame,O
747,I,O
747,vyAsaMlo,O
747,parAmarSiswunnAM,O
748,15,B-NEN
748,I,O
748,aByuxayasAhiwyaM,B-NEP
748,AkasmikaMgA,O
748,puttalexu,O
749,I,O
749,sAhiwya,O
749,viSeRaM,O
749,AvirBaviMcatAniki,O
749,muMxunna,O
749,sAMGikarAjakIya,O
749,parisWiwule,O
749,xIni,O
749,puttukaku,O
749,mUlaM,O
750,iravayyo,B-NETI
750,SawAbxi,I-NETI
750,weVlugu,O
750,sAhiwyAniki,O
750,mUlakaMxamEna,O
750,AXunika,O
750,weVlugu,O
750,sAhiwya,O
750,sixXAMwa,O
750,XoraNule,O
750,I,O
750,aByuxaya,O
750,sAhiwyAvirBAvAniki,O
750,kAraNAlu,O
751,I,O
751,pariNAmakramAnni,O
751,I,O
751,SawAbxaM,O
751,woVli,O
751,rojulloni,O
751,sahiwI,O
751,sWiwini,O
751,batti,O
751,vivariMcataM,O
751,sAxyamavuwuMxi,O
752,wana,O
752,samakAlaMlo,O
752,kUdA,O
752,veVlavaduwunna,O
752,gawAnugawika,O
752,prabaMXaracanAXoraNini,O
752,vIreSaliMgaM,B-NEP
752,avahasiswU,O
752,aBogyopAKyAnaM,B-NETO
752,vaMti,O
752,aneka,O
752,racanalu,O
752,ceSAdu,O
753,Ayana,O
753,rAsina,O
753,anekAneka,O
753,prahasanAlU,O
753,AMgla,O
753,BARApraBAvaM,O
753,valla,O
753,Ayana,O
753,sqRtiMcina,O
753,aneka,O
753,nUwana,O
753,prakriyAlU,O
753,vixyAvaMwula,O
753,xqRtilo,O
753,oVka,B-NEN
753,viXaMgA,O
753,sAmAjika,O
753,cEwanyaM,O
753,rekeVwwiMcAyi,O
754,gidugu,B-NEP
754,veVMkatarAmamUrwi,I-NEP
754,sAhiwakalYagA,O
754,ceVlAmaNI,O
754,avuwunna,O
754,BARA,O
754,saMbaMXi,O
754,sAmu,O
754,garidIlalanu,O
754,aXikRepiMcAdu,O
755,varwamAna,O
755,kAlaMlo,O
755,vAdukalo,O
755,unna,O
755,BARArUpAnne,O
755,graMWaracanaku,O
755,upayogiMcAlani,O
755,uxyamame,O
755,nadipAdu,O
756,iMglaMduloni,O
756,jArjiyanlakannA,O
756,kanIsaM,O
756,reVMdelYlYu,B-NEM
756,muMxugA,O
756,gurajAda,B-NEP
756,kanyASulka,B-NETO
756,mahAnAtakAnnI,O
756,muwyAla,B-NETO
756,sarAlanU,I-NETO
756,kaWAnika,B-NETO
756,vaMti,O
756,iwara,O
756,prakriyalanU,O
756,sqRtiMci,O
756,appati,O
756,sAhiwya,O
756,saMpraxAyAniki,O
756,naduM,O
756,viragoVttAdu,O
757,I,O
757,SawAbxi,B-NEM
757,moVxati,O
757,reVMdu,B-NEM
757,xaSAbXAllo,I-NEM
757,jAwIyoxyamaM,O
757,rUpu,O
757,kadwunnaxi,O
758,kaRtA,B-NETO
758,pawrika,I-NETO
758,lAMti,O
758,vAra,O
758,pawrikalU,O
759,vijFAna,B-NEO
759,caMxrikA,I-NEO
759,graMWamaMdali,I-NEO
759,vaMti,O
759,pracuraNasaMMsWalU,O
759,naMdUri,B-NEP
759,eVMki,B-NEP
759,pAtallAMti,O
759,jAnapaxa,B-NETE
759,geyasAhiwyaM,I-NETE
759,1920,B-NETI
759,gAne,O
759,moVggaxoVdigAyi,O
760,svAwaMwroxyamaM,O
760,kramaMgA,O
760,velYlYu,O
760,wannataM,O
760,moVxalEMxi,O
761,BARalo,O
761,BAvavyakwIkaraNalo,O
761,oVka,B-NEN
761,viXaMgA,O
761,AXunikawA,O
761,wIvravAxAlu,O
761,praveSiMcataM,O
761,moVxalayiMxi,O
762,saMskaraNa,O
762,xqRtigala,O
762,sAMGikasAhiwyaBAvAlaku,O
762,punAxulu,O
762,paddAyi,O
763,koVwwa,O
763,AlocanalU,O
763,nUwana,O
763,sAhiwI,O
763,prakriyalU,O
763,AXunika,B-NEO
763,sAhiwI,I-NEO
763,saMsWalU,I-NEO
763,moVlakawwAyi,O
764,saMpraxAyavAxulu,O
764,I,O
764,vEparIwyAnni,O
764,eVxurkovatAniki,O
764,samaswa,O
764,sannAhAlU,O
764,ceSAru,O
765,jayaMwi,B-NEP
765,rAmayya,I-NEP
765,sWApiMcina,O
765,AMXra,B-NEO
765,sAhiwya,I-NEO
765,pariRawwu,I-NEO
765,saMpraxAyavAxulaku,O
765,nAyakawvaM,O
765,vahiMci,O
765,koVwwagA,O
765,vaccina,O
765,prawi,O
765,xAnnI,O
765,vyawirekiMcataMwo,O
765,yuvawaraM,O
765,bahiraMgaMgA,O
765,wiragabadiMxi,O
766,I,O
766,wirugu,O
766,bAtu,O
766,Paliwame,O
766,aByuxaya,B-NEO
766,racayiwala,I-NEO
766,saMGa,I-NEO
766,nirmANaM,O
767,I,O
767,saMxarBaMlo,O
767,kaMxukUri,B-NEP
767,gidugu,B-NEP
767,gurajAdalanU,B-NEP
767,vAri,O
767,mahA,O
767,racanalanU,O
767,smarici,O
767,aByuxayaracanoxyamAraMBAniki,O
767,vArivAri,O
767,wodpAteVMwa,O
767,uMxo,O
767,prawyekaMgA,O
767,praswAviMcavalasi,O
767,uMtuMxi,O
768,koVMxaru,O
768,16,B-NEN
768,prawivAxulu,B-NETE
768,I,O
768,muggurU,B-NEN
768,xvaMxva,B-NETE
768,pvavqwwi,I-NETE
768,lo,O
768,uMdevAranI,O
768,jAwIyavAxulu,B-NETE
768,kAranI,O
768,wama,O
768,jIviwa,O
768,kAlaMlo,O
768,vAru,O
768,punaruxXaraNavAxAnni,O
768,prawipAxiMcAranI,O
768,AkRepiMcinaMxuvalla,O
768,I,O
768,carca,O
768,avasaramanipiswunnaxi,O
769,mari,O
769,koVMxaru,O
769,vIrini,O
769,kan,B-NEP
769,polcAru,O
770,I,O
770,muggurU,B-NEN
770,britIR,O
770,praBuwvAniki,O
770,vyawirekulu,O
770,kAranna,O
770,mAta,O
770,nijame,O
771,kAni,O
771,vAlYlYu,O
771,kAral,B-NEP
771,mArks,I-NEP
771,lAgAne,O
771,BArawa,B-NEL
771,xeSaMlo,I-NEL
771,britIRu,O
771,vAlYlYu,O
771,pAlanalo,O
771,maMcI,O
771,ceVdU,O
771,reVMdU,B-NEN
771,vunnAyani,O
771,grahiMcAru,O
771,britiRu,O
771,vAlYlYu,O
771,svArWaxqRtiwo,O
771,sAmrAjya,O
771,prayojanaxqRtiwo,O
771,mAwrame,O
771,pATaSAlAlU,O
771,kalYASAlAlU,O
771,sWApiMci,O
771,vuMdavaccu,O
772,ayinA,O
772,avi,O
772,aMxiccina,O
772,vixyAvijFAnAlavallane,O
772,manaM,O
772,bAhya,O
772,prapaMcaMlo,O
772,eM,O
772,jaruguwunnaxo,O
772,cUdagaligAM,O
773,prajAsvAmyasixXAMwAlU,B-NETE
773,prajAsAmAnyAniki,B-NETE
773,vixyAva,O
773,kASAlU,O
773,vAtivallane,O
773,manaku,O
773,xakkAyi,O
774,rElYlYu,O
774,vixyucCakwi,O
774,vaMti,O
774,navIna,O
774,sOkaryAlu,O
774,vAlYlYanallane,O
774,vaccAyi,O
775,yUrap,B-NEL
775,KaMdaMlo,I-NEL
775,vaccina,O
775,pAriSrAmika,O
775,viplava,O
775,PaliwAlu,O
775,koVnnAyinA,O
775,vAlYlYe,O
775,manaku,O
775,aMxiMcAru,O
776,pEwrayaM,O
776,jAwIya,O
776,xqRti,O
776,lenixanna,O
776,viRayAniki,O
776,vaxxAM,O
777,1929,B-NETI
777,xAkA,O
777,BArawa,B-NEO
777,jAwIya,I-NEO
777,kAMgreVsu,I-NEO
777,vArike,O
777,saMpUrNa,B-NETE
777,svarAjyaM,I-NETE
777,kAvAlane,O
777,Alocana,O
777,puttalexu,O
778,A,O
778,saMsWakannA,O
778,36,B-NEM
778,elYlYu,I-NEM
778,peVxxavAdEna,O
778,kaMxukUriki,B-NEP
778,23,B-NEM
778,elYlYu,I-NEM
778,peVxxavAdEna,O
778,gurajAdukU,B-NEP
778,22,B-NEN
778,elYlYu,I-NEN
778,peVxxavAdEna,O
778,gidagukU,B-NEP
778,A,O
778,BAvana,O
778,lexani,O
778,vAxiMcataMkannA,O
778,asaMxarBaM,O
778,lexu,O
778,I,O
778,muggurU,B-NEN
778,jAwIya,B-NEO
778,kAMgreVsu,I-NEO
778,samAveSAlaku,O
778,koVnnitikEnA,O
778,hAjarayinAru,O
779,kAnI,O
779,vAlYlYu,O
779,nijAniki,O
779,kriyASIla,O
779,saByulu,O
779,kAru,O
780,A,O
780,muggurU,B-NEN
780,wamaku,O
780,wocina,O
780,naccina,O
780,prawyekakAryakramAlu,O
780,cepatti,O
780,prayawnalopaM,O
780,lekuMMdA,O
780,samAja,O
780,neva,O
780,ceSAru,O
781,kaMxukUri,B-NEP
781,sAMGikaraMgaMlo,O
781,saMGasaMskaraNa,O
781,praXAnalakRyaMgA,O
781,peVttukoVni,O
781,sAhiwya,O
781,saMskaraNa,O
781,apraXAnaMgA,O
781,nirvahiMcAdu,O
782,gijugu,B-NEP
782,wana,O
782,yAvaw,O
782,SakwinI,O
782,BARAnavIkaraNake,O
782,viniyogiMcAdu,O
783,iravayyo,B-NETI
783,SawAbxaMlo,I-NETI
783,mana,O
783,mahowwama,O
783,kalYAkArudu,O
783,gurajAda,B-NEP
784,Ayana,O
784,wana,O
784,sixXAMwAlanu,O
784,axBuwakalYAKaMdAlugA,O
784,malicAdu,O
785,I,O
785,SawAbxi,O
785,weVlugu,O
785,sAhiwyaMmIxa,O
785,vAlYlYa,O
785,praBAvaM,O
785,paryApwaM,O
785,apraSnanIyaM,O
786,pE,O
786,muggurU,B-NEN
786,mahawwaragraMWAlu,O
786,raciswunna,O
786,samayaMlokUdA,O
786,saMpraxAyapaxxawi,O
786,sahiwyanirmANaM,O
786,jaruguwUneuMxi,O
787,jorugAne,O
787,sAgiMxi,O
788,1910,B-NETI
788,maXyakAlaMlo,O
788,BARalo,O
788,caMxassulo,B-NETE
788,saMpraxAya,O
788,paxXawulane,O
788,pAtiMcina,O
788,rAyaproluvaMti,B-NEP
788,BAvakavulu,B-NETE
788,peVrigipoyAru,O
789,sAhiwI,B-NEO
789,samiwi,I-NEO
789,vaMti,O
789,sAhiwya,O
789,saMsWlU,O
789,sAhiwI,B-NETE
789,saKi,I-NETE
789,vaMti,O
789,pawrikalU,O
789,vAlYlYa,O
789,aXInaMlone,O
789,uMdevi,O
790,rAyaprole,B-NEP
790,AXunika,B-NETE
790,BAva,I-NETE
790,kaviwA,I-NETE
790,piwAmahudane,I-NETE
790,praSaswi,O
790,17,B-NEN
790,vaccinA,O
790,akkirAju,B-NEP
790,umAkAMwaM,B-NEP
790,lAMti,O
790,vixvaxvimarSakulu,O
790,BAva,B-NETE
790,kavawva,I-NETE
790,prakriya,I-NETE
790,mIxa,O
790,lepina,O
790,xumArAnni,O
790,eVxurakoVni,O
790,niluvagaliginavAdu,O
790,nijAniki,O
790,xevulapalli,B-NEP
790,kqRNaSAswri,I-NEP
790,mAwrame,O
791,I,O
791,BAvakavulu,B-NEP
791,AwmASraya,O
791,kaviwvame,O
791,rASAru,O
792,samakAlika,O
792,sAmAjika,O
792,parisWiwulanu,O
792,gurwiMcadAniki,O
792,nirAkariMcAru,O
793,iwara,O
793,kaviwAprakriyalanu,O
793,cinna,O
793,cUpu,O
793,cUsAru,O
794,oVka,B-NEN
794,viXaMgA,O
794,maTAlu,O
794,katti,O
794,bahiH,O
794,prapaMcaMwo,O
794,saMbaMXAluleni,O
794,brawukulIdcAru,O
795,koVxxi,O
795,kAlaMlone,O
795,BAvakaviwvaM,O
795,aMte,O
795,veVgatu,O
795,puttiMxi,O
796,iravayyo,B-NETI
796,SawAbxi,I-NETI
796,maXyakAlaMlo,O
796,oVkka,B-NEN
796,veVlugu,O
796,veVligina,O
796,avaXAna,B-NETE
796,kaviwvaM,I-NETE
796,kannA,O
796,cAlA,O
796,wakkuva,O
796,kAlaMlone,O
796,BAvakaviwva,B-NETE
796,XoraNi,O
796,paccakarpUraM,O
796,lAgA,O
796,hariMci,O
796,poyiMxi,O
797,wirupawi,B-NEP
797,veVMkatakavula,I-NEP
797,kunnapAti,O
797,anucaravargaM,O
797,aBimAnavargaM,O
797,kUdA,O
797,vAlYlYaku,O
797,leka,O
797,poyiMxi,O
798,1946,B-NETI
798,lo,I-NETI
798,BAva,B-NETE
798,kaviwoxyavamAniki,I-NETE
798,guMtUrulo,B-NEL
798,rajawowsavaM,O
798,jarupukoVne,O
798,nAtike,O
798,nijAniki,O
798,1930,B-NETI
798,nAtike,O
798,BAva,B-NEP
798,kavulu,I-NEP
798,nirjIvakavulEnAru,O
799,gurajAda,B-NEP
799,kanyASulkaM,B-NETO
799,waravAwa,O
799,sAMGika,O
799,rAjakIya,O
799,prayojanAluxxeSiMcina,O
799,mahAgraMWaM,O
799,unnava,O
799,lakRmInArAyaNa,O
799,ane,O
799,jAwIyoxyama,O
799,nAyakudu,O
799,rAsina,O
799,mAlapalli,B-NETO
799,ane,O
799,nava,O
799,vacanaMlo,O
799,vaccina,O
799,moVttamoVxati,O
799,aByuxaya,O
799,racana,O
799,axi,O
800,A,O
800,suxIrGa,O
800,navallo,O
800,akkadakkadA,O
800,AyanarAsina,O
800,praboXageyAlu,O
800,britIRu,O
800,vAlYlYamIxa,O
800,wirugubAtu,O
800,ceyAlani,O
800,reVccagoVttAyi,O
801,prajalu,O
801,aBimAniswe,O
801,praBuwvaM,O
801,niRexiMciMxi,O
802,sAhiwya,B-NETE
802,SilpaMlo,I-NETE
802,sAMGika,O
802,prayojanaMlo,O
802,unnava,O
802,mAlapalli,B-NETO
802,mAgjiMgorkI,B-NEP
802,amma,B-NETO
802,ku,O
802,xItEna,O
802,mahAracana,O
803,ayiwe,O
803,xuraxqRtavaSAwwU,O
803,A,O
803,waravAwa,O
803,vaccina,O
803,weVlugu,O
803,navalalu,O
803,cAlavaraku,O
803,palAyaname,O
803,paramArWaMgA,O
803,galavi,O
804,wama,O
804,navalalu,O
804,sinIkaWalugA,O
804,panikirAvAlane,O
804,wApawrayaMwo,O
804,rAsina,O
804,niRprayojaka,O
804,nIrasa,O
804,racanalu,O
804,cAlavaraku,O
805,parisWiwi,O
805,iMwa,O
805,asWavyasWaMgA,O
805,vunnA,O
805,caxuvukunnavAlYlYu,O
805,cEwyanavaMwu,O
805,lavuwUvaccAru,O
806,viSAKa,B-NEL
806,ejansIlo,O
806,jarigina,O
806,allUri,B-NEP
806,sIwArAmarakaju,I-NEP
806,porarAtAniki,O
806,reVMdelYlYamuMxe,B-NEM
806,mAlapalli,B-NETO
806,atuvaMti,O
806,porAtAniki,O
806,A,O
806,graMWaM,O
806,pracuriwamayiMxi,O
807,ayinA,O
807,A,O
807,mahA,O
807,racana,O
807,praBAvaM,O
807,samAjaMmIxa,O
807,aMwaMwa,O
807,mAwrame,O
808,SrISrI,B-NEP
808,supwAsWikalu,B-NETO
808,rAsina,O
808,1929,B-NETI
808,lone,I-NETI
808,aByuxayakaviwa,B-NETE
808,AvirBaviMciMxi,O
809,Awa,O
809,daMxAkA,O
809,BAvakaviwvaM,B-NETE
809,paxXawullo,O
809,walamunaka,O
809,lavuwuMdevAdu,O
810,A,O
810,praBAvaM,O
810,nuMci,O
810,bayata,O
810,pade,O
810,xAri,O
810,veVwukkoVMtuMdevAdu,O
811,awadi,O
811,pUrva,O
811,racanalu,O
811,praBava,B-NETO
811,vaMtivi,O
811,BAvakaviwalegAni,O
811,vAtilo,O
811,AwmASrayawvaM,O
811,cAlA,O
811,wakkuva,O
812,vyakwigawa,O
812,prema,O
812,vyavahArAlakannA,O
812,Ayana,O
812,BAvakaviwalo,B-NETE
812,prakagqwi,O
812,svaBAva,O
812,varNane,O
812,eVkkuva,O
813,18,B-NEN
813,eVttakelaku,O
813,BAvakaviwAcakravarwi,B-NETP
813,xevulapalli,B-NEP
813,XoraNi,O
813,vaxalipeVtti,O
813,xivi,O
813,nuMci,O
813,Buviki,O
813,xigirAvAlanukunnAdu,O
814,nirAXAra,O
814,kaviwa,O
814,nirupayogamani,O
814,nirNayiMcukunnAdu,O
815,1930,B-NETI
815,40,I-NETI
815,maXyakAlaMloni,O
815,SrISrI,B-NEP
815,racanalu,O
815,1950,B-NETI
815,mahA,B-NETO
815,prasWAnaM,I-NETO
815,moVxalEna,O
815,gIwAlu,O
815,anepera,O
815,pracuriwamEnAyi,O
816,saMpraxAyaM,O
816,samAjAniki,O
816,aMxiMcina,O
816,samaswa,O
816,xurAcAraxurlakRaNAlanU,O
816,KaMdiswU,O
816,aByuxaya,B-NETE
816,vAxaM,I-NETE
816,mogiMcina,O
816,raNaBeriye,O
816,mahAprasWAnaM,B-NETE
817,SrISrI,B-NEP
817,racanalanu,O
817,moVxata,O
817,anumAniMcAru,O
818,waruvAwa,O
818,IsadiMcAru,O
819,A,O
819,XoraNi,O
819,saMpraxAyakaviwA,O
819,viXAnAlanu,O
819,punAxulwo,O
819,sahA,O
819,kaxiliMciMxi,O
820,A,O
820,waruvAwa,O
820,SrISrIni,B-NEP
820,eVvaru,O
820,anusariMcinA,O
820,aXikRepiMcinA,O
820,rUpaMlo,O
820,BARalo,O
820,BAvaMlo,O
820,awani,O
820,svaBAvAnni,O
820,vaxaliMcukoleka,O
820,poyAru,O
821,raRyan,B-NETE
821,sAhiwyaM,I-NETE
821,gogol,B-NEP
821,ovar,B-NETO
821,kotulo,I-NETO
821,puttiMxannatlu,O
821,weVluguloni,O
821,aByuxaya,B-NETE
821,sAhiwyaM,I-NETE
821,SrISrI,B-NEP
821,kaviwalone,O
821,uxBaviMciM,O
821,xanAli,O
822,SrISrI,B-NEP
822,eVMwa,O
822,kalYAkArudo,O
822,aMwa,O
822,vixvAMsudu,O
823,jIvana,O
823,vAswavAlu,O
823,mAnavajAwi,O
823,padinapAtlu,O
823,bAnisawvapu,O
823,bawukulu,O
823,ivannI,O
823,SrISrIni,B-NEP
823,kaxiliMcAyi,O
824,sarriyalijaM,B-NETE
824,dAdAyijaM,B-NETE
824,vaMti,O
824,viparIwa,O
824,kaviwA,O
824,XoraNulwoawadu,O
824,koVMwakAlaM,O
824,peVnugulAdAdu,O
824,bahuSA,O
824,saMpraxAyaM,O
824,sqRtiMcina,O
824,samaswa,O
824,xurAgawAlanU,O
824,vyawirekiMci,O
824,koVwwagoVMwuwo,O
824,koVwwagIwaM,O
824,pAde,O
824,prayawnaMlo,O
824,I,O
824,sAmugaridIlu,O
824,ceyavalasi,O
824,awaniki,O
824,BARamIxa,O
824,aXikAramuMxi,O
825,BAva,O
825,vyakwIkaraNalo,O
825,parama,O
825,sOlaByamuMxi,O
826,annitikI,O
826,miMci,O
826,wAnu,O
826,nammina,O
826,sAMGika,O
826,rAjakIyArWika,O
826,sixXAMwaMmIxa,O
826,wAnu,O
826,kori,O
826,variMcina,O
826,kaviwA,O
826,paxXawi,O
826,mIxa,O
826,pragADamEna,O
826,viSvAsamuMxi,O
827,awadu,O
827,kaviwa,O
827,Bogavaswuvu,O
827,kAxanI,O
827,upayoga,O
827,viRayamanI,O
827,gurwiMcAdu,O
828,kaviwaku,O
828,sAmAjika,O
828,prayojana,O
828,muMdiwIrAlani,O
828,viSvasiMcAdu,O
829,rasaM,O
829,perita,O
829,BAva,O
829,jagawwulone,O
829,vihariMcatAnni,O
829,garhiMcAdu,O
830,saMpraxAya,O
830,CaMxassu,B-NETE
830,baMxobaswulanu,O
830,XvaMsaMceSAdu,O
831,CaMxassuku,B-NETE
831,loVMgakapogA,O
831,caMxassune,O
831,loVMgaxIsukunnAdu,O
832,wana,O
832,BayakavAlaku,O
832,anuguNamEna,O
832,rUpAnni,O
832,svIkariMcAdu,O
833,pUrva,O
833,BAvakaviwAXoraNiki,B-NETE
833,svaswivAcakaM,O
833,ceVppi,O
833,viplavAxarSalokaMlo,O
833,vihariMcataM,O
833,moVxalupeVttAdu,O
834,saMpraxAyasixXaMgA,O
834,SrISrIni,B-NEP
834,vyawirekiMcinavAlYlYe,O
834,Ayana,O
834,mahAkavi,O
834,ani,O
834,aMgIkariMcaka,O
834,wappiMxi,O
834,kAxu,O
835,ArWika,O
835,mAMxyaM,O
835,kAraNaMgA,O
835,xviwIya,O
835,prapaMca,O
835,mahAyuxXaM,O
835,kAraNaMgA,O
835,wIvrawaramE,O
835,bAXakaramEna,O
835,wqwIya,B-NETO
835,xaSAbxaM,I-NETO
835,loni,O
835,sAmAjika,O
835,vAswavAlanu,O
835,SrISrI,B-NEP
835,wana,O
835,racanallo,O
835,karuNAmayaMgA,O
835,gADaMxA,O
835,varNiMcAdu,O
836,kulaM,O
836,mawaM,O
836,jAwi,O
836,xeSaM,O
836,vaMti,O
836,saMkuciwa,O
836,pariXulu,O
836,SrISrIni,B-NEP
836,patti,O
836,vuMcalekapoyAyi,O
837,19,B-NEN
837,Ayana,O
837,vyakwigawavEPalyA,O
837,leVnnivunnA,O
837,eVlAvunnA,O
837,jIviwAMwaM,O
837,vAmapakRa,O
837,XoraNulane,O
837,samarWiMcAdu,O
838,SrAmikavargapakRapAwame,O
838,praxarSiMcAdu,O
839,maniRini,O
839,maniRi,O
839,xocukodAnne,O
839,nirasiMcAdu,O
840,1932,B-NETI
840,nAti,O
840,nyUsignecars,B-NETO
840,lo,O
840,nuMci,O
840,britanlo,B-NEL
840,uxBaviMcina,O
840,aByuxayaracayiwala,B-NEO
840,saMGaM,I-NEO
840,oVka,B-NEN
840,meni,B-NETO
840,PeVstA,I-NETO
840,nu,O
840,pracuriMciMxi,O
841,sixXAMwa,O
841,graMWaMlAMti,O
841,uppucappani,O
841,meniPeVsto,O
841,SrISrI,B-NEP
841,cewilo,O
841,mahowwama,O
841,kalYAKaMdaMgA,O
841,paryavasiMciMxi,O
842,miriyAla,B-NEP
842,rAmakqRNa,I-NEP
842,lAMti,O
842,pariSoXaka,O
842,prakAMdulu,O
842,I,O
842,laMdan,B-NEL
842,meniPeVstonu,O
842,AMXra,B-NEO
842,viSvavixyAlaya,I-NEO
842,graMWAlayaMlo,O
842,uMte,O
842,abbUri,B-NEP
842,rAmakqRNArAvu,I-NEP
842,SrISrIki,B-NEP
842,iccAdani,O
842,kanipeVttAru,O
842,nijAnikaxi,O
842,niRixXa,O
842,graMWaM,O
843,dAktar,B-NEP
843,aXikAri,I-NEP
843,xAnni,O
843,BArawaxeSAniki,O
843,xoVMgawanaMgA,O
843,weVcci,O
843,rahasya,O
843,pracAraMlo,O
843,uMcAdu,O
844,abbUri,B-NEP
844,xaggara,O
844,oVka,B-NEN
844,prawi,O
844,uMxi,O
845,puripaMdA,B-NEP
845,appAlasvAmi,I-NEP
845,xvArA,O
845,wanaku,O
845,SrISrI,B-NEP
845,paricayamEna,O
845,cAlA,O
845,kAlaM,O
845,waravAwa,O
845,SrISrI,B-NEP
845,sixXAMwa,O
845,pravarwanalamIxa,O
845,wanaku,O
845,nammakaM,O
845,kuxirina,O
845,waruvAwa,O
845,abbUri,B-NEP
845,xAnni,O
845,iccAdu,O
846,appatike,O
846,vAlwerulo,B-NEL
846,oVka,B-NEN
846,kamyUnist,B-NEO
846,seVl,I-NEO
846,pani,O
846,ceswuMdexi,O
847,appatikiMkA,O
847,BArawa,B-NEO
847,kamyUnistu,I-NEO
847,pArtI,I-NEO
847,oVka,B-NEN
847,rAjakIya,O
847,pArtIgA,O
847,bahiraMgAniki,O
847,rAlexu,O
848,SrISrI,B-NEP
848,racanASakwi,O
848,A,O
848,moniPeVstonu,O
848,kalYAKaMdaMgA,O
848,wIrcixixxataMlone,O
848,uMxi,O
849,aKila,B-NEO
849,BArawa,I-NEO
849,aByuxaya,I-NEO
849,racayiwala,I-NEO
849,saMGaM,I-NEO
849,1935,B-NETI
849,gAni,I-NETI
849,erpada,O
849,lexu,O
850,xAni,O
850,moVxati,O
850,samAveSaM,O
850,1936,B-NETI
850,eprillo,I-NETI
850,munRI,B-NEP
850,premcaMx,I-NEP
850,aXyakRawana,O
850,laknolo,B-NEL
850,jarigiMxi,O
851,baraMpuraMlo,O
851,1933,B-NETI
851,nuMcI,O
851,navya,B-NEO
851,sAhiwya,I-NEO
851,pariRawwu,I-NEO
851,paniceyataM,O
851,moVxalupeVttiMxi,O
852,1936,B-NETI
852,prawiBa,B-NEO
852,ane,O
852,sAhiwya,O
852,pawrika,O
852,veVluvadi,O
852,saMpraxAya,O
852,viruxXa,O
852,racanalakkUdA,O
852,pracuraNAvakASaM,O
852,kalpiMciMxi,O
853,ayiwe,O
853,1943,B-NETI
853,gAni,I-NETI
853,AMXrAByuxaya,B-NEO
853,racayiwala,I-NEO
853,saMGaM,I-NEO
853,erpadalexu,O
854,weVnAlilo,B-NEL
854,jarigina,O
854,moVxati,O
854,mahahAsaBaku,O
854,wApI,B-NEP
854,XarmArAvu,I-NEP
854,aXyakRawa,O
854,vahiMcAdu,O
855,1945,B-NETI
855,vijayavAdalo,B-NEP
855,jarigina,O
855,xagviwIya,O
855,mahAsaBalo,O
855,mataku,O
855,kevalaM,O
855,aByuxaya,B-NETE
855,racayiwale,I-NETE
855,samAveSaM,O
855,kAlexu,O
856,viSvanAWa,B-NEP
856,paMcAgnula,B-NEP
856,cilakUrilAMti,B-NEP
856,BinnavyakwulU,O
856,mahAsaBaku,O
856,vaccAru,O
857,maxrAsulo,B-NEP
857,jarigina,O
857,mahAsaBalo,O
857,I,O
857,bApawu,O
857,racayiwa,O
857,lnaMxuku,O
857,AhvAniMcArani,O
857,SrI,B-NEP
857,abbAs,I-NEP
857,praSniMcAdu,O
857,kUdA,O
857,vAswavAniki,O
857,nAnA,O
857,sixXAMwAlakU,O
857,rakarakAla,O
857,aBiprAyAlakU,O
857,viBinnaracanAXoraNulakU,O
857,ceVMxina,O
857,racayiwala,O
857,saBe,O
857,axi,O
858,kAraNAlu,O
858,aMxarikI,O
858,weVlisinave,O
859,eM,O
859,jaruguwuMxo,O
859,eVMxuku,O
859,jaruguwuMxo,O
859,weVlusukuMxAmani,O
859,vaccinavAlYlYu,O
859,koVMxarEwe,O
859,memU,O
859,aByuxaya,O
859,vAxulamenani,O
859,pacAraM,O
859,cesukovatAniki,O
859,marikoVMxaru,O
859,nicceSAru,O
860,iMkA,O
860,koVMxaru,O
860,appatiki,O
860,20,B-NEN
860,soRalistula,O
860,mani,O
860,ceVppakovataM,O
860,PyARanEnaMxuvalla,O
860,saraxAgA,O
860,vijayaM,O
860,ceSAru,O
861,appatike,O
861,nareMxraxev,B-NEP
861,jayaprakAS,B-NEP
861,nArAyaN,I-NEP
861,aSok,B-NEP
861,meVhawA,I-NEP
861,acyuwa,B-NEP
861,patvarXan,I-NEP
861,lAMti,I-NEP
861,peVxxalawo,O
861,kAMgreVsu,B-NEO
861,soRalistu,I-NEO
861,pArtI,I-NEO
861,erpadiMxanI,O
861,soRalistu,O
861,kAvataM,O
861,pramAxakaraM,O
861,kAxanI,O
861,gurwiMcAli,O
862,nijAM,O
862,rARtraMlo,O
862,1922,B-NETI
862,sAMGika,O
862,saMsWagA,O
862,erpadina,O
862,AMXra,B-NEO
862,janasaMGaM,I-NEO
862,1930,B-NETI
862,nAtiki,I-NETI
862,AMXramahAsaBa,B-NEO
862,gA,O
862,mariMxanI,O
862,AnAtike,O
862,awivAxa,O
862,miwavAxa,O
862,pakRAlugA,O
862,A,O
862,mahAsaBa,O
862,reVMdugA,B-NEN
862,cIlipoyiM,O
862,xanikUda,O
862,gamaniMcAli,O
863,aByuxaya,B-NETE
863,racayiwala,I-NETE
863,saMKya,O
863,viBinna,O
863,svaBAva,O
863,sixXAMwAlunna,O
863,vyakwula,O
863,samAhArame,O
863,ayinappatikI,O
863,moVwwaMmIxa,O
863,axi,O
